referrals,total_deposits,total_payouts,total_structure,airdrops_total,airdrops_received,team_address,ranking,team_name,team_benefits
19.0,1316.13,1358.98,19.0,61.72,15.2,0xb6fc27bdffbe3b0435d9ccf5d164d05086445b30,60.92,Team Name,Contact our team to add info
19.0,4302.65,6591.47,95.0,331.39,83.24,0xb7e341a43d653fa5800aef5370366d1dc6bd71e8,327.01,Team Name,Contact our team to add info
19.0,2121.44,2739.59,79.0,56.23,46.3,0xb9ffbb0cfc0a7a2ac212c6daeab80d741cee5eb0,53.79,Team Name,Contact our team to add info
19.0,5132.05,8865.25,54.0,361.01,236.85,0xbad213c27984898b6e04454875ed3f88398ef033,348.54,Team Name,Contact our team to add info
19.0,911.83,817.57,19.0,0.0,11.74,0xbd98993211d0a3fa1d2a9c65b96686255ac04b56,-0.62,Team Name,Contact our team to add info
19.0,28.01,39.99,19.0,5.14,0.12,0xc4d06ca6bb100d82e89adf944bc8b412c6b0cdcd,5.13,Team Name,Contact our team to add info
19.0,16676.12,22509.06,19.0,3335.01,1304.84,0xc505e4721a8bdd89114ea1bf0403151e2ed9c84f,3266.33,Team Name,Contact our team to add info
19.0,3151.41,3201.42,29.0,51.44,39.63,0xd271e152864acf73b1b1da6990833c1bfcb2f9da,49.35,Team Name,Contact our team to add info
19.0,125.63,96.53,24.0,9.97,1.22,0xdecf9425fcb9ba6bb20d56f7d4377fc2908ddcd1,9.91,Team Name,Contact our team to add info
19.0,38.71,52.08,22.0,11.02,0.05,0xe27565a6b2bc0911564eb90004d1e48aad371dd6,11.02,Team Name,Contact our team to add info
19.0,941.5,1755.36,34.0,12.2,12.94,0xef68aeb57fc7aa7a03294e82dd95f2d10be5cb97,11.52,Team Name,Contact our team to add info
19.0,2101.64,3648.07,53.0,210.18,55.87,0xf57c263c056af18b66ee52c5bfb2a0662571b886,207.24,Team Name,Contact our team to add info
18.0,4222.8,6977.37,56.0,527.38,41.15,0x000c2247bc300f622f88f59118f8b3dbdcf65323,525.09,Team Name,Contact our team to add info
18.0,249.33,163.21,34.0,38.44,1.46,0x0bd810f13abb389cb1e80d716f7a250472047b9b,38.36,Team Name,Contact our team to add info
18.0,500.97,354.54,91.0,49.18,5.44,0x0fd004d9494ef10dfb05635560a41f5ee8f5177c,48.88,Team Name,Contact our team to add info
18.0,455.98,372.57,48.0,3.81,6.0,0x1c039980ded909c641782c2e4100fb5718f8e740,3.48,Team Name,Contact our team to add info
18.0,506.1,485.31,77.0,34.39,34.73,0x22d344e21247dc779112963630bb75cf7b0c984f,32.46,Team Name,Contact our team to add info
18.0,5884.76,7071.39,20.0,74.44,92.57,0x2418ddf312bd7c0b50511d367bdf7dc0ccbf1f05,69.3,Team Name,Contact our team to add info
18.0,501.93,316.3,18.0,40.05,5.38,0x3448bb96d606bcefd19ba3033a25870bb7856ddb,39.75,Team Name,Contact our team to add info
18.0,40.7,11.36,28.0,3.57,0.57,0x41f2305523bd1599d6c16825cdffdfe2c9572fbd,3.54,Team Name,Contact our team to add info
18.0,807.53,427.53,18.0,73.8,10.36,0x4cc560a31bb51dceb6d4f16eb8b3a52382ae292e,73.22,Team Name,Contact our team to add info
18.0,148.87,102.29,35.0,16.03,1.21,0x4f9cacd7a655615fa28a82bfb3c438f5364241ae,15.96,Team Name,Contact our team to add info
18.0,621.74,487.41,20.0,31.24,2.24,0x517d8eac9bd21d50708384c3a800533c18b570d0,31.12,Team Name,Contact our team to add info
18.0,241.62,190.22,28.0,12.32,34.98,0x5673ffa83b46a545a7e698b6cd1346e568d0816f,10.38,Team Name,Contact our team to add info
18.0,5923.96,5170.7,701.0,1252.63,106.65,0x59f84261fe787b5ed4e0cb123e19fa85f5955952,1246.71,Team Name,Contact our team to add info
18.0,220.16,175.06,20.0,6.25,3.93,0x5a2a430e5627dd00b5ebf70ed3c6aca33fa62ddf,6.03,Team Name,Contact our team to add info
18.0,827.35,1794.85,23.0,0.0,10.17,0x65e37858f445e6b10e96916693821c3a0b5ce4fd,-0.56,Team Name,Contact our team to add info
18.0,84.03,70.5,18.0,0.49,2.1,0x67a442e3fbf3f931b1e644d8ca794c7c1d08fbae,0.37,Team Name,Contact our team to add info
18.0,2193.92,2177.42,22.0,292.99,31.96,0x67fc31f9b1f83bdc6964ba263ad82a3e389ab82d,291.21,Team Name,Contact our team to add info
18.0,320.14,408.74,41.0,7.15,6.87,0x6ed2a28ac3f5aa2bcbdf9d56a6a1e45dbbc6aa2a,6.77,Team Name,Contact our team to add info
18.0,2797.48,2843.21,67.0,41.85,78.18,0x6f67a5542c64c9aab609df4c922c2ed34fe85347,37.51,Team Name,Contact our team to add info
18.0,85.45,62.2,25.0,3.9,5.95,0x7041cd1bdfda703ed07fe9affff6fa4de26b2a01,3.57,Team Name,Contact our team to add info
18.0,57.36,48.01,18.0,1.04,0.73,0x70d3a625b168f29028a4fcae43d4a91a0c4c4771,1.0,Team Name,Contact our team to add info
18.0,59.39,50.06,18.0,5.4,0.49,0x7756e923273af4a38e0b142b21b3bbf22b185b6b,5.37,Team Name,Contact our team to add info
18.0,5196.07,4282.04,18.0,141.72,80.9,0x7e77d0b0d9f92d1ca84bfeaf8cc61a24056352b2,137.23,Team Name,Contact our team to add info
18.0,542.55,635.59,21.0,3.58,53.64,0x82224f932fef2a3322dba76624f91b178805bdb8,0.6,Team Name,Contact our team to add info
18.0,149.28,167.42,24.0,9.39,2.42,0x84526f8522c28c1d0211ff82e3daa80c8c22827d,9.26,Team Name,Contact our team to add info
18.0,861.33,1696.52,58.0,63.49,153.86,0x856a2711819dbb5d1af7b5cb4b3f732c1a7232c5,54.94,Team Name,Contact our team to add info
18.0,1494.45,1503.58,25.0,37.12,30.37,0x8cc1730dd7fd19229bf888f34d570f63615c0e22,35.43,Team Name,Contact our team to add info
18.0,79.04,71.22,18.0,5.62,0.69,0x8e7468f95974ce466c07c58c9cf63ced8540a8ff,5.58,Team Name,Contact our team to add info
18.0,523.24,681.45,46.0,217.69,64.54,0x93d49d2f7a056e38e82b7637cebc0254a192601a,214.1,Team Name,Contact our team to add info
18.0,856.98,760.79,18.0,36.64,8.83,0x974eda20b692de74b30bddb58d2831e0a7b083a8,36.15,Team Name,Contact our team to add info
18.0,250.88,362.18,25.0,5.27,9.83,0x9f7d69607c6fa8d74ea7fb0c3f9000196aefb763,4.72,Team Name,Contact our team to add info
18.0,6253.54,11010.14,19.0,411.37,97.13,0xaf20b275a94d830cdd5ad4355119c99b52812a15,405.97,Team Name,Contact our team to add info
18.0,802.3,1056.8,35.0,14.8,7.44,0xb7e44ca0c2823faaeabd62fbc5f522ac2766ac1a,14.39,Team Name,Contact our team to add info
18.0,140.06,192.94,45.0,6.49,1.18,0xc24cbe43cbeb81836b2310aeded29620c41d1767,6.42,Team Name,Contact our team to add info
18.0,1262.33,2250.4,29.0,16.15,57.42,0xc6566cb2af20c63e18095b833a31e46c58c8e36e,12.96,Team Name,Contact our team to add info
18.0,1806.05,1245.44,19.0,14.73,208.4,0xc9a0dedb792a99cde1b2ac88401c648c9b6ebbb9,3.15,Team Name,Contact our team to add info
18.0,462.93,357.06,24.0,27.24,5.4,0xcc5e69981794aafafdfc21cffd7c02d2a4a75e13,26.94,Team Name,Contact our team to add info
18.0,45.6,36.79,23.0,1.98,1.32,0xd461072e960d39b9b782d09824d9945a5ac1f498,1.91,Team Name,Contact our team to add info
18.0,1184.43,1619.7,181.0,86.61,9.36,0xd80d4027d4156ca61eb49c2c10d4eae49f596798,86.09,Team Name,Contact our team to add info
18.0,4695.09,5278.67,43.0,269.72,68.08,0xe23ae6aa3730e0b159ba9ea9b1d0d28c842f4bee,265.94,Team Name,Contact our team to add info
18.0,564.41,785.26,18.0,100.52,8.63,0xe5b646fb4389afeec818190ac02d184b60468083,100.04,Team Name,Contact our team to add info
18.0,2249.77,1544.56,18.0,834.83,325.06,0xf0ab7bc549965c49c7f76e5cbc2be1333d2895e6,816.77,Team Name,Contact our team to add info
18.0,10044.84,21318.02,873.0,837.22,251.74,0xf6af58d5b61dbaeb44cb7e9ce93a85d84b4fd5c4,823.23,Team Name,Contact our team to add info
17.0,60.88,32.74,25.0,8.28,11.04,0x00e14f168b298587f103ba88e15be9b42c593156,7.63,Team Name,Contact our team to add info
17.0,200.24,276.34,72.0,3.33,1.33,0x054306585f781e0d7901bb41dd18880fd55f2f62,3.25,Team Name,Contact our team to add info
17.0,905.63,1189.43,20.0,44.2,8.09,0x07b2344416a110040dcc325b3296f6dd29ebb4cf,43.72,Team Name,Contact our team to add info
17.0,1941.09,2900.43,46.0,452.65,44.37,0x09d20398193e4bb08a85a6df034828c509dac09f,450.04,Team Name,Contact our team to add info
17.0,57.04,38.65,17.0,9.96,0.5,0x0bd7c3630de62cd87ea90af6082c3b698e75682b,9.93,Team Name,Contact our team to add info
17.0,1235.68,978.33,18.0,1.16,74.98,0x0f73b62e08d63279b05c8e30532f2b61ae662a9e,-3.25,Team Name,Contact our team to add info
17.0,14.44,8.6,17.0,0.0,3.32,0x1603bb0ec89dce37b333ede5a24ede48f9472746,-0.2,Team Name,Contact our team to add info
17.0,3862.13,3738.44,72.0,80.11,44.34,0x1930e3faada91ff4302501fe521fac8a1cd75027,77.5,Team Name,Contact our team to add info
17.0,949.53,1283.87,96.0,51.81,50.98,0x1ff661243cb97384102a69a466c887b4cc12d72a,48.81,Team Name,Contact our team to add info
17.0,1186.85,196.33,17.0,14.15,955.97,0x22ea48513d5cb8b76f524a35c75a14b38a16815a,-42.08,Team Name,Contact our team to add info
17.0,213.74,155.85,38.0,8.33,2.64,0x2418e1c511f2c68e6ef3a50de0778ec4ac1ab832,8.17,Team Name,Contact our team to add info
17.0,61.5,128.45,18.0,1.9,11.77,0x2846541054f6f993dc55121ccc3d2b3667234f1b,1.21,Team Name,Contact our team to add info
17.0,1109.82,3830.51,71.0,180.38,21.5,0x2955196a9dab130761a21142171884bb411237b6,179.12,Team Name,Contact our team to add info
17.0,146.02,93.13,26.0,5.3,1.98,0x2ba26ff316848ece54e9ee7dbc42128ec27df9f8,5.18,Team Name,Contact our team to add info
17.0,2200.02,1917.69,39.0,50.77,57.93,0x2c517b9a349a8d311618000eb94460e18cc5b959,47.36,Team Name,Contact our team to add info
17.0,270.2,395.28,33.0,15.94,5.2,0x2d033ddc6f5ae2a56a796ff537792bb48333b09a,15.63,Team Name,Contact our team to add info
17.0,5043.92,8933.67,106.0,300.05,49.37,0x2e8a0498744f9320f3e5b55965cdc2eed47d6362,297.15,Team Name,Contact our team to add info
17.0,532.31,677.87,145.0,15.66,5.14,0x3198225c3954fb207c593dfd713116e5595865a5,15.36,Team Name,Contact our team to add info
17.0,1243.89,1166.11,25.0,13.29,35.14,0x332c80b36c57e8a26135cae5466f2a938616755e,11.22,Team Name,Contact our team to add info
17.0,1154.31,1475.15,30.0,2.29,11.98,0x3d8ad57ad849fe9a4b0215701343852051dda913,1.59,Team Name,Contact our team to add info
17.0,3162.06,2653.35,17.0,38.74,46.79,0x3e029da84839ff4a6e69af1001e099de3f6848a1,35.99,Team Name,Contact our team to add info
17.0,179.19,156.46,17.0,3.82,2.03,0x41bee695669a3018551ffccaad207dff06459e8d,3.7,Team Name,Contact our team to add info
17.0,320.32,199.85,22.0,25.38,8.99,0x4a10eff7c06fd5f311d56f45829a05d985e0e483,24.85,Team Name,Contact our team to add info
17.0,1332.37,1647.97,78.0,53.83,189.63,0x51aa76722c74314da47db55992759b067d5d25ae,42.68,Team Name,Contact our team to add info
17.0,164.16,137.19,19.0,6.22,1.9,0x55f9de586b5f062e24e07088b1b5a238034a729e,6.11,Team Name,Contact our team to add info
17.0,102.5,117.08,19.0,9.32,2.17,0x57ecee92c4d7219eb9d73f540b8ff1f039d01a24,9.19,Team Name,Contact our team to add info
17.0,244.08,177.29,25.0,22.0,5.55,0x5f04bd8b4b62e18afedb5d8da9bbe59aedf17464,21.67,Team Name,Contact our team to add info
17.0,834.53,1193.1,25.0,137.89,9.14,0x665b5c431d28c2ff281d3d29df6e3b3d4ba71f02,137.35,Team Name,Contact our team to add info
17.0,653.18,1429.72,207.0,9.22,4.34,0x6733328d1fe1be4e2f82ff6478971442070e32ad,8.96,Team Name,Contact our team to add info
17.0,2190.93,1846.88,76.0,105.1,13.24,0x6a646cb1496e095c339dd94645dab47360dc9d81,104.32,Team Name,Contact our team to add info
17.0,1644.01,1142.23,25.0,46.58,365.94,0x6aaad6bdff09fdc5c664ce7e327d656f8c3f0c15,25.05,Team Name,Contact our team to add info
17.0,454.24,285.15,17.0,6.48,6.98,0x6cd929f5f7fc26f666f1c662d64206195ef13232,6.07,Team Name,Contact our team to add info
17.0,901.4,685.49,21.0,1.84,64.43,0x78419d8f0032bfa446a0e97c6d7321afc5547c6b,-1.95,Team Name,Contact our team to add info
17.0,256.36,186.56,18.0,6.64,71.97,0x78f3bfaf3cfca3824424ac00ed47a4cb08b2463e,2.41,Team Name,Contact our team to add info
17.0,2609.86,2354.03,36.0,66.33,70.59,0x7e34661ab257b723f6484fd01fca2c51f18b09f1,62.18,Team Name,Contact our team to add info
17.0,59.25,82.88,18.0,2.78,7.05,0x8121b69db5ed2986362ead3ce4e5601ff0f68a5c,2.37,Team Name,Contact our team to add info
17.0,2233.18,1174.37,17.0,22.48,39.2,0x85c895db8b9843f23bde7c82015ee770352e8f7d,20.17,Team Name,Contact our team to add info
17.0,539.8,537.55,26.0,14.67,6.64,0x8b6a523558a0361b72a92244ba29ec365ce0cba9,14.28,Team Name,Contact our team to add info
17.0,979.74,1570.92,30.0,45.97,23.89,0x8bd8ec3b20549a62a20407648488829c39330ca3,44.56,Team Name,Contact our team to add info
17.0,1117.38,1186.75,39.0,11.33,18.21,0x8e50a7d23d641e8891573609b216e62f3ca5dd5d,10.26,Team Name,Contact our team to add info
17.0,965.17,856.9,17.0,12.24,41.79,0x9ada1f810e727c3e235a42ce2aa45c8daa927baa,9.78,Team Name,Contact our team to add info
17.0,2000.95,1889.14,24.0,27.0,22.42,0x9ef3677970618238bdaeb41820ae79eb4db1c9e6,25.68,Team Name,Contact our team to add info
17.0,4704.02,6043.25,31.0,38.36,93.6,0xa6ba88f0594a846f2e2cab835677983163680e9f,32.85,Team Name,Contact our team to add info
17.0,1418.37,2088.94,47.0,110.35,107.58,0xadffc6980299a722613539bb442d32710e58ce05,104.02,Team Name,Contact our team to add info
17.0,1286.16,1385.12,17.0,139.66,13.6,0xc4aacd434f1d9cb66d1ae3285e9c6eb901079400,138.86,Team Name,Contact our team to add info
17.0,990.15,681.24,42.0,163.86,18.86,0xd32414dba35fd63a8d8e5c5a702d67a31538ffe8,162.75,Team Name,Contact our team to add info
17.0,119.59,82.78,17.0,1.51,33.28,0xd7e633ea626c4142ec5dab11ecb1ebd836f7e8bd,-0.45,Team Name,Contact our team to add info
17.0,214.2,200.69,17.0,10.17,34.64,0xdddc2819e0e29a75c31435c70302f509e5d37031,8.13,Team Name,Contact our team to add info
17.0,2024.41,1827.43,24.0,75.82,24.3,0xe564e56beb68237e08fd9584177fbbeb2b0f7a49,74.39,Team Name,Contact our team to add info
17.0,546.83,859.66,43.0,21.26,20.16,0xe8aa42e9bd3d9293b09c33321a12897f43682c46,20.07,Team Name,Contact our team to add info
17.0,1057.45,2023.77,30.0,187.96,13.73,0xea0a1ce786d023abf387028e578a2d7536eea483,187.15,Team Name,Contact our team to add info
17.0,1783.35,1971.19,119.0,77.85,17.74,0xec40c3164aa489da28269ddf16a8b01a0c3d5d44,76.81,Team Name,Contact our team to add info
17.0,1661.75,2126.13,22.0,12.42,61.16,0xedcc6bc95a08a5f4db600993ecb775d22eee00ac,8.82,Team Name,Contact our team to add info
17.0,125.22,104.64,24.0,2.94,1.88,0xf2cd0f1cdf3d8d5b63abaf78a803a7a036a7d824,2.83,Team Name,Contact our team to add info
17.0,648.12,945.14,17.0,9.6,7.32,0xf3d49fefc47aa98e6557a88f29860cadd4d23ef2,9.17,Team Name,Contact our team to add info
17.0,1250.84,1364.14,48.0,72.29,19.29,0xfcc96f02f33c028005e7336df464106a944e00a7,71.16,Team Name,Contact our team to add info
17.0,2041.45,2509.49,28.0,64.51,25.61,0xfdbba04493b474c6de0e0e43ff110c0185af7643,63.0,Team Name,Contact our team to add info
16.0,1891.05,1834.39,74.0,21.72,243.47,0x05c53cc0223033b073b11ce741f46bed67ab0dfe,6.5,Team Name,Contact our team to add info
16.0,10500.37,15726.94,18.0,235.25,171.74,0x08f2184e570899b33591c6e78c07cd20a76fe1fc,224.52,Team Name,Contact our team to add info
16.0,1157.89,1115.58,32.0,22.76,46.46,0x0b454499d06e8f325d4827feec1850c528ddf035,19.86,Team Name,Contact our team to add info
16.0,355.76,181.2,16.0,8.23,8.96,0x0bf6b4709a5fe6db8df45c5c9f1fb9bc9291b87e,7.67,Team Name,Contact our team to add info
16.0,1924.5,3524.84,84.0,22.81,19.58,0x0c0deb71ba20951e563df3ad3cfaa1321b9a3726,21.59,Team Name,Contact our team to add info
16.0,607.98,509.2,16.0,4.16,8.91,0x0c75496f9efc688de05ec16e89e4ec138db01342,3.6,Team Name,Contact our team to add info
16.0,9.82,12.5,16.0,0.0,1.23,0x0c83837df45e14f1ce7f643f7bb096304b547ac9,-0.08,Team Name,Contact our team to add info
16.0,1275.48,1122.59,24.0,48.16,60.67,0x115dbba5e7a7d75a4f501964b1f26b698f931bef,44.37,Team Name,Contact our team to add info
16.0,513.56,414.71,24.0,11.16,6.15,0x124bbb29d01bf2db203108fba7591431439349f0,10.78,Team Name,Contact our team to add info
16.0,233.56,404.12,16.0,10.1,3.46,0x134a3bede18092e72b0ba518f3198ee551a83955,9.88,Team Name,Contact our team to add info
16.0,1568.18,1616.85,21.0,78.33,33.95,0x1750ca9fd59bd4005dcd6d2a063b6e98af47b60e,76.21,Team Name,Contact our team to add info
16.0,1768.89,1572.73,16.0,2.94,94.82,0x1890c6fac3fbe9ca8e57cb93a49c137b75898a96,-2.99,Team Name,Contact our team to add info
16.0,1184.44,1766.47,34.0,12.52,12.83,0x1bdad819494d64b476ff2cd2f783c3567ce1fd9d,11.72,Team Name,Contact our team to add info
16.0,951.1,634.18,16.0,6.75,17.2,0x22386e9d2879cf63144714d0587daf6281c1692f,5.68,Team Name,Contact our team to add info
16.0,107.22,190.81,66.0,6.47,0.68,0x31af5b4d2b6bc2438239a47d3e969e3907ad2016,6.43,Team Name,Contact our team to add info
16.0,441.1,418.24,22.0,3.41,6.52,0x33162014f91ce1acf2a2032a46ff21c323bda06e,3.0,Team Name,Contact our team to add info
16.0,3789.01,6129.02,140.0,129.91,57.97,0x3c8108c4ff191ded70f912b027de4e1aecbc90d8,126.29,Team Name,Contact our team to add info
16.0,9111.69,9094.81,25.0,352.55,180.27,0x3ee395f8e14dd421d6b53598ad71803191da9c14,341.28,Team Name,Contact our team to add info
16.0,1431.04,1839.82,18.0,11.33,15.5,0x4fc19eea0e0b5ea7607a4527c1e7dd1b1fdbe3aa,10.36,Team Name,Contact our team to add info
16.0,99.73,50.46,16.0,13.28,0.96,0x4fc7e6cdf2d612c50264fcfabe19d8dfeba14d46,13.22,Team Name,Contact our team to add info
16.0,12.3,12.11,16.0,0.33,0.14,0x50949e2506223797066db1c8b46c4cfd4706fe57,0.32,Team Name,Contact our team to add info
16.0,170.63,99.77,16.0,0.0,42.08,0x564887ca963c6ed1cade679aca5221b881655532,-2.63,Team Name,Contact our team to add info
16.0,306.65,175.94,29.0,13.06,4.78,0x589f75c3dfd57247e73d3f3402c5dfd8f493e11a,12.76,Team Name,Contact our team to add info
16.0,624.5,777.93,38.0,59.2,7.05,0x5926e09ded4a763502d88ab3675c0d30ecee26ec,58.76,Team Name,Contact our team to add info
16.0,143.92,112.6,32.0,6.38,2.61,0x5b11ae3d76f0722677323cf9f060e49c03c9bf95,6.22,Team Name,Contact our team to add info
16.0,712.63,701.6,29.0,91.37,42.65,0x60937f599bd7bc95b7a0c4e3b4398a09a8706e7f,88.7,Team Name,Contact our team to add info
16.0,769.93,766.91,17.0,14.14,7.46,0x63264ad304abcd9b1867da7636b2d224b99b3be7,13.67,Team Name,Contact our team to add info
16.0,539.99,150.61,30.0,18.1,9.28,0x72fcd4abcc645a096c9f47bbdf1761b51c2d874c,17.52,Team Name,Contact our team to add info
16.0,3550.69,3887.47,16.0,399.27,41.13,0x7425072885301e7322c5703dee4a8534ff0cb58e,396.7,Team Name,Contact our team to add info
16.0,2584.09,4139.78,26.0,63.12,27.69,0x76d7079d62f77243485d23afb8a166b10936e249,61.39,Team Name,Contact our team to add info
16.0,115.32,150.95,32.0,9.65,0.78,0x801f1f003f8b828df759e9ed82bc779cc01940f2,9.6,Team Name,Contact our team to add info
16.0,665.19,653.01,19.0,10.0,8.8,0x899b069bfec7ad4306c4865a7fddfbf0f84b2eb7,9.45,Team Name,Contact our team to add info
16.0,3408.79,3996.4,16.0,255.84,31.04,0x8a6c7854cdd996cfbd5e7a73b26060294e1023dd,253.9,Team Name,Contact our team to add info
16.0,124.87,110.42,19.0,48.65,1.16,0x8d67751672fea07da6cb29af4ff7ca9f2858bb04,48.58,Team Name,Contact our team to add info
16.0,1101.58,1377.81,17.0,15.0,42.81,0x90635948ef9f95b869ea66bccebf62ddff3ffbf8,12.32,Team Name,Contact our team to add info
16.0,7141.98,9854.62,18.0,85.37,98.29,0x96bdb3f554581c24f334425b526bf385ddd4b39e,79.23,Team Name,Contact our team to add info
16.0,348.76,752.65,25.0,55.67,66.78,0x9c641e5ec9470c6acdf1d61a6106ef18a70a6cd8,51.5,Team Name,Contact our team to add info
16.0,206.81,349.34,67.0,23.97,14.31,0x9d36764dc09fa24c537603826d440635a69d3134,23.08,Team Name,Contact our team to add info
16.0,158.7,8.33,17.0,35.72,0.05,0x9e3dbe9d275e4b8b50a07c5f04f6581b9e9c86b5,35.72,Team Name,Contact our team to add info
16.0,415.21,392.26,42.0,11.82,15.05,0xa27006b1a0e67075980d859f69674efcc65d4690,10.88,Team Name,Contact our team to add info
16.0,136.76,104.97,21.0,3.14,4.79,0xa2c6781d166e938b41980dacede05f5edac3d4df,2.84,Team Name,Contact our team to add info
16.0,4700.15,4974.76,16.0,119.35,68.51,0xa7980c5bb2c59d6e4cd4c75bedc05558d0d3a9bc,115.07,Team Name,Contact our team to add info
16.0,906.92,848.7,16.0,55.65,5.35,0xa9b177dbb732d39112d4f6c957fcb3b93f429c7f,55.32,Team Name,Contact our team to add info
16.0,25.13,18.57,16.0,0.0,0.4,0xaf02a192e93fab4450f314b11a99357b8481144c,-0.02,Team Name,Contact our team to add info
16.0,326.49,231.12,24.0,47.54,7.21,0xb06b744533ac310a1577140d99a06f9acb4fc673,47.09,Team Name,Contact our team to add info
16.0,3384.14,3019.64,31.0,58.32,60.17,0xb629eec0b7bd69b6bfb1ae3ee0525b5ab2088034,54.56,Team Name,Contact our team to add info
16.0,21.47,18.06,20.0,3.03,0.13,0xb6e9f378c895bc55ff3a890f88b9e962e2c3378c,3.02,Team Name,Contact our team to add info
16.0,228.14,224.03,22.0,4.73,22.59,0xb8c30f7f2ec08d80b8c24722cda7dd0759e89343,3.32,Team Name,Contact our team to add info
16.0,1244.3,1212.93,19.0,27.13,12.75,0xbae56206e49950594774ef771de2c73d23dea92b,26.33,Team Name,Contact our team to add info
16.0,107.99,40.46,16.0,24.11,1.77,0xc08934db7914945649cefd8be3fe11f0418543b0,24.0,Team Name,Contact our team to add info
16.0,1216.12,805.76,25.0,8.66,24.72,0xc140b694fc82b193f3199cc7fb6fab017a91e6dd,7.12,Team Name,Contact our team to add info
16.0,166.82,118.05,16.0,7.69,4.51,0xc1d84863cebb2d1bc2dc1c525cf174df0fd7306d,7.41,Team Name,Contact our team to add info
16.0,707.21,659.26,16.0,6.63,6.95,0xc21d07df3a1316ae164411039d3d18dd972569f7,6.2,Team Name,Contact our team to add info
16.0,1209.89,1608.27,54.0,273.22,194.08,0xca6efeb15a3d85644e1dc447f87655aa9c359fb0,261.09,Team Name,Contact our team to add info
16.0,1645.37,1517.99,57.0,34.08,14.9,0xd03e1803ec4ec15be1814e297e56145d938f90c7,33.15,Team Name,Contact our team to add info
16.0,179.52,203.0,23.0,6.23,3.76,0xdb4b306d3925977a55e788905a17d928416b9b41,6.0,Team Name,Contact our team to add info
16.0,1997.75,1709.52,48.0,32.53,34.85,0xdc9e8a99abce16535930efdf464760508d77178e,30.35,Team Name,Contact our team to add info
16.0,419.27,734.1,16.0,73.98,7.31,0xe0e153d76a534d8fa881b568cc354c5944be5044,73.52,Team Name,Contact our team to add info
16.0,1500.58,1904.11,124.0,52.84,72.92,0xe1e75e407a44abe762eec1652adb11cc2c37f9d3,48.28,Team Name,Contact our team to add info
